EVENTTYPESEQ	COMPENSATIONDATE	ISRUNNABLE	PRODUCTNAME	GENERICATTRIBUTE1	VALUE
8981	05-19-2014 00:00:00	0	Leadformix	Experian Information Solutions Inc.	13674
8981	05-19-2014 00:00:00	0	Rapid Intake	Experian Information Solutions Inc.	10204
8981	05-19-2014 00:00:00	0	Monaco	Experian Information Solutions Inc.	6841
8981	05-19-2014 00:00:00	0	Litmos	Experian Information Solutions Inc.	2045
8981	05-19-2014 00:00:00	0	SalesSelector	Experian Information Solutions Inc.	569
9186	05-19-2014 00:00:00	0	Maintenance	Sirius XM Radio Inc	6078
8709	05-19-2014 00:00:00	0	L2M Performance	Experian Information Solutions Inc.	6428
8881	05-20-2014 00:00:00	0	Training	Total Merchant Services	7200
8982	05-21-2014 00:00:00	0	Maintenance	"CC Services, Inc  (Country Financial)"	120000
8982	05-21-2014 00:00:00	0	Managed Services	AIA Malaysia	400000
8881	05-21-2014 00:00:00	0	Services	Avaya Inc.	14000
8705	05-21-2014 00:00:00	0	Litmos	BREUSS CONSULTING PTE LTD	1548
9186	05-21-2014 00:00:00	0	Maintenance	"CC Services, Inc  (Country Financial)"	6000
8705	05-23-2014 00:00:00	0	Litmos	Google Inc. -1	35988
8705	05-23-2014 00:00:00	0	License	Vodafone Telekomunikasyon A.S.	48093
8982	05-23-2014 00:00:00	0	Term License	Vodafone Telekomunikasyon A.S.	201233
8982	05-23-2014 00:00:00	0	Webcom	"Yaskawa Electric America, Inc."	24000
8705	05-27-2014 00:00:00	0	Monaco	Health Net Inc	4682
8982	05-27-2014 00:00:00	0	Monaco	Health Net Inc	318259
8705	05-27-2014 00:00:00	0	Webcom	Incident Communication Solutions LLC	266
8982	05-27-2014 00:00:00	0	Webcom	Incident Communication Solutions LLC	5670
8881	05-28-2014 00:00:00	0	Training	Vivint	1350
8705	05-29-2014 00:00:00	0	Leadformix	Airangel	12024
8982	05-29-2014 00:00:00	0	Maintenance	Ecolab USA Inc.	119000
8982	05-30-2014 00:00:00	0	Maintenance	JP Morgan Chase Bank	646
8982	05-30-2014 00:00:00	0	Maintenance	JP Morgan Chase Bank	12915
8705	05-30-2014 00:00:00	0	Monaco	ADT Security Services Inc. - US	2843
8705	05-30-2014 00:00:00	0	Monaco	"Concentra, Inc."	23088
8982	05-30-2014 00:00:00	0	Monaco	"Concentra, Inc."	461760
8705	05-30-2014 00:00:00	0	Training	"Bio-Rad Laboratories, Inc."	26000
8705	05-30-2014 00:00:00	0	Monaco	"Bio-Rad Laboratories, Inc."	53424
8981	05-30-2014 00:00:00	0	Training	"Bio-Rad Laboratories, Inc."	26000
8981	05-30-2014 00:00:00	0	Monaco	"Bio-Rad Laboratories, Inc."	53424
8881	05-30-2014 00:00:00	0	Services	"Bio-Rad Laboratories, Inc."	329621
8705	05-30-2014 00:00:00	0	Monaco	Verint Systems Inc.	44480
8981	05-30-2014 00:00:00	0	Monaco	Verint Systems Inc.	88960
8982	05-30-2014 00:00:00	0	Monaco	Novartis Pharma AG	34975
8705	05-30-2014 00:00:00	0	Webcom	"Dynamic Systems, Inc - CPQ"	9600
8881	05-30-2014 00:00:00	0	Services	"Dynamic Systems, Inc - CPQ"	10000
8705	05-30-2014 00:00:00	0	Training	American General Life Companies (AIG)	121333
8981	05-30-2014 00:00:00	0	Training	American General Life Companies (AIG)	45500
8982	05-30-2014 00:00:00	0	Maintenance	BSkyB	276236
8705	05-30-2014 00:00:00	0	Monaco	NTELOS Communications Inc.	27622
8705	05-30-2014 00:00:00	0	Webcom	Orgn-5	6285
8705	05-30-2014 00:00:00	0	Webcom	Orgn-5	7474
8982	05-30-2014 00:00:00	0	Monaco	Lenovo Inc.	300643
8709	05-31-2014 00:00:00	0	Monaco	Telstra : Telstra (HR - Global Comp Initiative)	34006
8709	05-31-2014 00:00:00	0	Maintenance	Vodafone Hutchison Australia Pty Limited	1110
8709	05-31-2014 00:00:00	0	Maintenance	Vodafone Hutchison Australia Pty Limited	280
8709	05-31-2014 00:00:00	0	Maintenance	Vodafone Hutchison Australia Pty Limited	48
8709	05-31-2014 00:00:00	0	Monaco	Telstra : Telstra (HR - Global Comp Initiative)	34006
8709	05-31-2014 00:00:00	0	Monaco	Telstra : Telstra (HR - Global Comp Initiative)	20811
8709	05-31-2014 00:00:00	0	Monaco	Telstra : Telstra (HR - Global Comp Initiative)	5849
8982	05-31-2014 00:00:00	0	Webcom	Xirrus	45045
8705	05-31-2014 00:00:00	0	Litmos	MADHUR MANN ONLINE EDUCATION THROUGH MUSIC	1548
8709	05-31-2014 00:00:00	0	Litmos	Solta Medical	-881
8705	05-31-2014 00:00:00	0	Webcom	Shimadzu Medical Systems USA	1701
8982	05-31-2014 00:00:00	0	Webcom	Shimadzu Medical Systems USA	34020
8705	05-31-2014 00:00:00	0	Webcom	"iRely, LLC"	126
8982	05-31-2014 00:00:00	0	Webcom	"iRely, LLC"	2520
8982	05-31-2014 00:00:00	0	BPO	Tufts Associated Health Plans Inc.	196215
8709	05-31-2014 00:00:00	0	Litmos	Solta Medical	-148
8709	05-31-2014 00:00:00	0	Litmos	Solta Medical	-51
8709	05-31-2014 00:00:00	0	On-Premise License	Aetna Life Insurance Co.	20020
8709	05-31-2014 00:00:00	0	On-Premise License	Aetna Life Insurance Co.	6356
8709	05-31-2014 00:00:00	0	On-Premise License	Aetna Life Insurance Co.	2477
8709	05-31-2014 00:00:00	0	On-Premise License	Aetna Life Insurance Co.	2152
8709	05-31-2014 00:00:00	0	Managed Services	Hand Enterprise Solutions (Singapore) Pte. Ltd.	59
8709	05-31-2014 00:00:00	0	Managed Services	Hand Enterprise Solutions (Singapore) Pte. Ltd.	68
8709	05-31-2014 00:00:00	0	BPO	ADP Inc	31
8709	05-31-2014 00:00:00	0	BPO	ADP Inc	26
8709	05-31-2014 00:00:00	0	BPO	ADP Inc	25
8709	05-31-2014 00:00:00	0	BPO	ADP Inc	32
9684	05-31-2014 00:00:00	0			8500
8709	05-31-2014 00:00:00	0	Maintenance	CIS Brazil	23
8881	06-01-2014 00:00	0	Services	Sprint -Nextel	-225000
8881	06-01-2014 00:00	0	Services	Sprint -Nextel	-318000
8881	06-01-2014 00:00	0	Training	FedEx Corporation	-14400
8705	06-01-2014 00:00	0	Monaco	Trina Solar	-15800
8705	06-01-2014 00:00	0	Webcom	"TriNet Group, Inc."	1152
8705	06-01-2014 00:00	0	Webcom	Xirrus	2252
8705	06-01-2014 00:00	0	Litmos	Orgn-10	-3690
8881	06-01-2014 00:00	0	Training	Banc of California	-3600
8881	06-01-2014 00:00	0	Services	Bluegreen Corporation	7600
8982	06-01-2014 00:00	0	Leadformix	STEELE CIS	8400
8881	06-01-2014 00:00	0	Services	Sprint -Nextel	225000
8881	06-01-2014 00:00	0	Services	Sprint -Nextel	318000
8881	06-01-2014 00:00	0	Training	FedEx Corporation	14400
8982	06-01-2014 00:00	0	Monaco	ADP Inc	251766
8705	06-01-2014 00:00	0	Monaco	ADP Inc	12588
8705	06-01-2014 00:00	0	Monaco	Trina Solar	15800
8705	06-01-2014 00:00	0	Webcom	"TriNet Group, Inc."	-1152
8705	06-01-2014 00:00	0	Webcom	Xirrus	0
8982	06-01-2014 00:00	0	Webcom	"TriNet Group, Inc."	24408
8705	06-01-2014 00:00	0	Webcom	"TriNet Group, Inc."	359
8982	06-01-2014 00:00	0	Monaco	Cree Inc.	48320
8881	06-01-2014 00:00	0	Training	Banc of California	3600
9182	06-01-2014 00:00	0	Maintenance	"CC Services, Inc  (Country Financial)"	452277
8881	06-01-2014 00:00	0	Training	Times Microwave Systems	4000
8705	06-01-2014 00:00	0	Webcom	"Cleaver-Brooks, Inc."	57
8982	06-01-2014 00:00	0	Webcom	"Cleaver-Brooks, Inc."	1134
8982	06-01-2014 00:00	0	Monaco	Lenovo Inc.	1502857
8982	06-01-2014 00:00	0	Monaco	Lenovo Inc.	0
9182	06-01-2014 00:00	0	Maintenance	Mentor Graphics Corporation	111921
9185	06-02-2014 00:00	0	On-Premise License	Mobinil Egypt	405000
9186	06-02-2014 00:00	0	Maintenance	Mobinil Egypt	32400
8981	06-02-2014 00:00	0	Maintenance	Mobinil Egypt	129600
8705	06-02-2014 00:00	0	Monaco	Comcast Cable Communications Inc	18375
8705	06-03-2014 00:00	0	Monaco	"Intuit Inc. : Demandforce, Inc"	19249
8881	06-03-2014 00:00	0	Services	"Intuit Inc. : Demandforce, Inc"	114700
8982	06-03-2014 00:00	0	Monaco	"Intuit Inc. : Demandforce, Inc"	4200
8705	06-03-2014 00:00	0	Litmos	"Intuit Inc. : Demandforce, Inc"	1495
8705	06-03-2014 00:00	0	Monaco	"Intuit Inc. : Demandforce, Inc"	2139
8705	06-03-2014 00:00	0	Training	"Intuit Inc. : Demandforce, Inc"	2317
8881	06-03-2014 00:00	0	Services	Vodafone Ltd (UK)	30804
8881	06-03-2014 00:00	0	Training	Telstra : Telstra Corporation Limited	49783
8705	06-03-2014 00:00	0	Training	Telstra : Telstra Corporation Limited	6223
8881	06-04-2014 00:00	0	Services	Northrop Grumman Corporation 2 : Northrop Grumman Sperry Marine	28812
9182	06-04-2014 00:00	0	Maintenance	WestPac Banking Corporation	231692
9186	06-04-2014 00:00	0	Maintenance	WestPac Banking Corporation	11585
8881	06-05-2014 00:00	0	Services	Vodafone Ltd (UK)	284716
8881	06-06-2014 00:00	0	Training	American General Life Companies (AIG)	19200
8705	06-06-2014 00:00	0	Monaco	LexisNexis	5141
8705	06-09-2014 00:00	0	Monaco	Qualtrics	25200
8705	06-09-2014 00:00	0	Webcom	Qualtrics	10800
8881	06-12-2014 00:00	0	Training	Telstra : Telstra Corporation Limited	24892
8705	06-13-2014 00:00:00	0	Leadformix	Invenio Business Solutions	10932
8982	06-13-2014 00:00:00	0	BPO	Comcast business	350000
8982	06-13-2014 00:00:00	0	Monaco	"Kaiser Foundation Hospitals, Inc."	1030400
8982	06-13-2014 00:00:00	0	Monaco	"Kaiser Foundation Hospitals, Inc."	14000
8705	06-13-2014 00:00:00	0	Webcom	"Superior Boiler Works, Inc."	46
8709	06-15-2014 00:00:00	0	BPO	ADP Inc	0
8709	06-15-2014 00:00:00	0	BPO	"TriNet Group, Inc."	3480
8709	06-15-2014 00:00:00	0	BPO	"TriNet Group, Inc."	1167
8709	06-15-2014 00:00:00	0	BPO	"TriNet Group, Inc."	402
8982	06-15-2014 00:00:00	0	Webcom	MediSolution LLC	4410
8705	06-15-2014 00:00:00	0	Webcom	MediSolution LLC	221
8709	06-15-2014 00:00:00	0	Monaco	Nationwide	3242
8709	06-15-2014 00:00:00	0	Monaco	Nationwide	1029
8709	06-15-2014 00:00:00	0	Monaco	Nationwide	401
8709	06-15-2014 00:00:00	0	Monaco	Nationwide	174
8705	06-16-2014 00:00:00	0	Webcom	"Cincinnati Bell, Inc"	9438
8705	06-16-2014 00:00:00	0	Monaco	Eagle Global Logistics (CEVA Freight)	22362
8705	06-16-2014 00:00:00	0	Monaco	Eagle Global Logistics (CEVA Freight)	112401
8881	06-16-2014 00:00:00	0	Services	"Biogen Idec, Inc."	20000
8705	06-16-2014 00:00:00	0	Webcom	Schneider  Electric	6000
8981	06-16-2014 00:00:00	0	Webcom	Schneider  Electric	12000
8982	06-16-2014 00:00:00	0	Term License	Siemens PLM Software (UGS)	240000
8705	06-16-2014 00:00:00	0	Monaco	"Biogen Idec, Inc."	55000
8881	06-16-2014 00:00:00	0	Services	"Biogen Idec, Inc."	35000
9182	06-17-2014 00:00:00	0	Maintenance	Belgacom Mobile N.V./S.A.	131953
9186	06-17-2014 00:00:00	0	Maintenance	Belgacom Mobile N.V./S.A.	2125
8981	06-17-2014 00:00:00	0	Maintenance	Belgacom Mobile N.V./S.A.	429285
8705	06-17-2014 00:00:00	0	Leadformix	Charter Global	7548
8705	06-17-2014 00:00:00	0	Leadformix	Charter Global	7548
8982	06-17-2014 00:00:00	0	Monaco	insuranceLine	65525
8705	06-17-2014 00:00:00	0	Monaco	insuranceLine	3275
8881	06-19-2014 00:00:00	0	Services	American General Life Companies (AIG)	367200
8881	06-19-2014 00:00:00	0	Services	American General Life Companies (AIG)	550800
8982	06-20-2014 00:00:00	0	BPO	"TriNet Group, Inc."	412500
8705	06-20-2014 00:00:00	0	BPO	"TriNet Group, Inc."	12375
8881	06-20-2014 00:00:00	0	Training	SIX Sigma Networks	3400
8881	06-20-2014 00:00:00	0	Training	SIX Sigma Networks	3400
8705	06-20-2014 00:00:00	0	Litmos	Eungen Jo	1548
9185	06-23-2014 00:00:00	0	On-Premise License	CDW Corporation	117000
9186	06-23-2014 00:00:00	0	Maintenance	CDW Corporation	21060
8881	06-23-2014 00:00:00	0	Services	AppDynamics	87600
8705	06-23-2014 00:00:00	0	Monaco	AppDynamics	16888
8705	06-23-2014 00:00:00	0	Webcom	AppDynamics	16888
8705	06-23-2014 00:00:00	0	Leadformix	AppDynamics	4875
8705	06-23-2014 00:00:00	0	SalesSelector	AppDynamics	250
8981	06-23-2014 00:00:00	0	Monaco	AppDynamics	33776
8981	06-23-2014 00:00:00	0	Webcom	AppDynamics	33776
8981	06-23-2014 00:00:00	0	Leadformix	AppDynamics	9750
8981	06-23-2014 00:00:00	0	SalesSelector	AppDynamics	500
8705	06-23-2014 00:00:00	0	BPO	Regions Bank	526080
8705	06-23-2014 00:00:00	0	iCentera	Cree Inc.	10017
8881	06-23-2014 00:00:00	0	Services	Allianz SE : Allianz Life Insurance Company	18000
8705	06-24-2014 00:00:00	0	Training	Siemens PLM Software (UGS)	3000
8881	06-25-2014 00:00:00	0	Services	"ShoreTel,  Inc."	13000
8705	06-26-2014 00:00:00	0	Managed Services	ING Investment Management LLC	15000
8705	06-26-2014 00:00:00	0	Actek	Delta Dental- NJ	70000
8981	06-26-2014 00:00:00	0	Actek	Delta Dental- NJ	140000
8982	06-26-2014 00:00:00	0	Monaco	Eaton Vance Management	200000
8705	06-26-2014 00:00:00	0		First Command Financial Planning	25000
8705	06-26-2014 00:00:00	0	Monaco	First Command Financial Planning	50000
8705	06-26-2014 00:00:00	0	Actek	Care N Care	60000
9182	06-27-2014 00:00:00	0	Maintenance	CIMB Bank Berhad	36373
9182	06-27-2014 00:00:00	0	Maintenance	Celfocus Solucoes Infomaticas-Emirates Telecom	12000
8705	06-27-2014 00:00:00	0	Monaco	Vodafone Ltd (UK)	50720
8982	06-27-2014 00:00:00	0	Webcom	TeliaSonera International Carrier	112186
8705	06-27-2014 00:00:00	0	Webcom	TeliaSonera International Carrier	4895
8881	06-27-2014 00:00:00	0	Services	First Command Financial Planning	145250
8705	06-27-2014 00:00:00	0	Webcom	"Asymptotic Technologies, Inc., dba Nordson ASYMTEK"	38000
9185	06-27-2014 00:00:00	0	On-Premise License	AT & T	425000
9186	06-27-2014 00:00:00	0	Maintenance	AT & T	76500
8705	06-27-2014 00:00:00	0	Webcom	"Logicalis, Inc."	17956
8705	06-27-2014 00:00:00	0	Webcom	"Logicalis, Inc."	17956
8705	06-27-2014 00:00:00	0	Monaco	"Logicalis, Inc."	17956
8705	06-27-2014 00:00:00	0	Monaco	"Logicalis, Inc."	17956
8705	06-27-2014 00:00:00	0	iCentera	"Logicalis, Inc."	17956
8705	06-27-2014 00:00:00	0	LeadRocket	"Logicalis, Inc."	11971
8705	06-27-2014 00:00:00	0	Territory & Quota	"Logicalis, Inc."	6650
8705	06-27-2014 00:00:00	0	Leadformix	"Logicalis, Inc."	3988
8705	06-27-2014 00:00:00	0	Rapid Intake	"Logicalis, Inc."	2976
8705	06-27-2014 00:00:00	0	Monaco	"Logicalis, Inc."	1995
8705	06-27-2014 00:00:00	0	Litmos	"Logicalis, Inc."	597
8705	06-27-2014 00:00:00	0	SalesSelector	"Logicalis, Inc."	166
8705	06-27-2014 00:00:00	0	Webcom	"Logicalis, Inc."	-84000
8981	06-27-2014 00:00:00	0	Webcom	"Logicalis, Inc."	19153
8981	06-27-2014 00:00:00	0	Webcom	"Logicalis, Inc."	19153
8981	06-27-2014 00:00:00	0	Monaco	"Logicalis, Inc."	19153
8981	06-27-2014 00:00:00	0	Monaco	"Logicalis, Inc."	19153
8981	06-27-2014 00:00:00	0	iCentera	"Logicalis, Inc."	19153
8981	06-27-2014 00:00:00	0	LeadRocket	"Logicalis, Inc."	12769
8981	06-27-2014 00:00:00	0	Territory & Quota	"Logicalis, Inc."	7094
8981	06-27-2014 00:00:00	0	Leadformix	"Logicalis, Inc."	4254
8981	06-27-2014 00:00:00	0	Rapid Intake	"Logicalis, Inc."	3175
8981	06-27-2014 00:00:00	0	Monaco	"Logicalis, Inc."	2128
8981	06-27-2014 00:00:00	0	Litmos	"Logicalis, Inc."	636
8981	06-27-2014 00:00:00	0	Litmos	"Logicalis, Inc."	177
9182	06-28-2014 00:00:00	0	Maintenance	Broan NuTone	26230
8705	06-28-2014 00:00:00	0	Webcom	Broan NuTone	525
9182	06-29-2014 00:00:00	0	Maintenance	Medical Mutual of Ohio	164498
9186	06-29-2014 00:00:00	0	Maintenance	Medical Mutual of Ohio	8225
8709	06-30-2014 00:00:00	0	Monaco	Citrix Systems Inc	0
8709	06-30-2014 00:00:00	0	Monaco	Citrix Systems Inc	0
8709	06-30-2014 00:00:00	0	Monaco	Citrix Systems Inc	0
8709	06-30-2014 00:00:00	0	BPO	Lanier Pty Ltd	506
9185	06-30-2014 00:00:00	0	On-Premise License	Accenture India Services Pvt Ltd	131358
9186	06-30-2014 00:00:00	0	Maintenance	Accenture India Services Pvt Ltd	22331
8705	06-30-2014 00:00:00	0	Monaco	Active Network	14688
8705	06-30-2014 00:00:00	0	Monaco	Active Network	1632
8705	06-30-2014 00:00:00	0	Monaco	Active Network	14688
8705	06-30-2014 00:00:00	0	Leadformix	Active Network	3262
8705	06-30-2014 00:00:00	0	Leadformix	Active Network	9792
8705	06-30-2014 00:00:00	0	Territory & Quota	Active Network	5440
8705	06-30-2014 00:00:00	0	Territory & Quota	Active Network	14688
8705	06-30-2014 00:00:00	0	SalesSelector	Active Network	136
8705	06-30-2014 00:00:00	0	Enablement	Active Network	14688
8705	06-30-2014 00:00:00	0	Workflow	Active Network	14688
8705	06-30-2014 00:00:00	0	CPQ	Active Network	14688
8705	06-30-2014 00:00:00	0	SPM	Active Network	14688
8705	06-30-2014 00:00:00	0	Litmos-Author	Active Network	2434
8705	06-30-2014 00:00:00	0	Litmos	Active Network	488
8981	06-30-2014 00:00:00	0	Monaco	Active Network	29376
8981	06-30-2014 00:00:00	0	Monaco	Active Network	3264
8981	06-30-2014 00:00:00	0	Monaco	Active Network	29376
8981	06-30-2014 00:00:00	0	Leadformix	Active Network	6525
8981	06-30-2014 00:00:00	0	Leadformix	Active Network	19584
8981	06-30-2014 00:00:00	0	Territory & Quota	Active Network	10880
8981	06-30-2014 00:00:00	0	Territory & Quota	Active Network	29376
8981	06-30-2014 00:00:00	0	SalesSelector	Active Network	272
8981	06-30-2014 00:00:00	0	Enablement	Active Network	29376
8981	06-30-2014 00:00:00	0	Workflow	Active Network	29376
8981	06-30-2014 00:00:00	0	CPQ	Active Network	29376
8981	06-30-2014 00:00:00	0	SPM	Active Network	29376
8981	06-30-2014 00:00:00	0	Litmos-Author	Active Network	4869
8981	06-30-2014 00:00:00	0	Litmos	Active Network	976
8705	06-30-2014 00:00:00	0	BPO	BlueCross BlueShield of North Carolina	437500
8982	06-30-2014 00:00:00	0	BPO	Vodafone Libertel B.V. (Netherlands)	305962
8705	06-30-2014 00:00:00	0	BPO	Vodafone Libertel B.V. (Netherlands)	33996
8981	06-30-2014 00:00:00	0	BPO	Vodafone Libertel B.V. (Netherlands)	611924
8981	06-30-2014 00:00:00	0	BPO	Vodafone Libertel B.V. (Netherlands)	67992
8705	06-30-2014 00:00:00	0	Monaco	Progrexion	11937
8705	06-30-2014 00:00:00	0	Webcom	Progrexion	11937
8705	06-30-2014 00:00:00	0	Monaco	Progrexion	1326
8981	06-30-2014 00:00:00	0	Monaco	Progrexion	23874
8981	06-30-2014 00:00:00	0	Webcom	Progrexion	23874
8981	06-30-2014 00:00:00	0	Monaco	Progrexion	2653
8705	06-30-2014 00:00:00	0	Monaco	SIX Sigma Networks	17500
8705	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	8750
8705	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	8750
8705	06-30-2014 00:00:00	0	Monaco	SIX Sigma Networks	17500
8705	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	8750
8705	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	8750
8981	06-30-2014 00:00:00	0	Monaco	SIX Sigma Networks	35000
8981	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	17500
8981	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	17500
8981	06-30-2014 00:00:00	0	Monaco	SIX Sigma Networks	35000
8981	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	17500
8981	06-30-2014 00:00:00	0	Webcom	SIX Sigma Networks	17500
8705	06-30-2014 00:00:00	0	Monaco	Safenet Inc.	69728
8881	06-30-2014 00:00:00	0	Services	Safenet Inc.	133000
8705	06-30-2014 00:00:00	0	Training	Safenet Inc.	6500
8705	06-30-2014 00:00:00	0	Territory & Quota	Safenet Inc.	29884
8705	06-30-2014 00:00:00	0	Litmos	Safenet Inc.	8388
8981	06-30-2014 00:00:00	0	Monaco	Safenet Inc.	216000
8705	06-30-2014 00:00:00	0	Webcom	THOMSON REUTERS CORPORATION	15000
8705	06-30-2014 00:00:00	0	Monaco	Telefonica O2 UK Limited	243194
8982	06-30-2014 00:00:00	0	BPO	Blue Cross Blue Shield Rhode Island	29768
8705	06-30-2014 00:00:00	0	BPO	Blue Cross Blue Shield Rhode Island	1488
8705	06-30-2014 00:00:00	0	Leadformix	Henkel AG & Co. KGaA	475120
8881	06-30-2014 00:00:00	0	Services	Henkel AG & Co. KGaA	464042
8981	06-30-2014 00:00:00	0	Leadformix	Henkel AG & Co. KGaA	475121
8981	06-30-2014 00:00:00	0	Leadformix	Henkel AG & Co. KGaA	475121
8705	06-30-2014 00:00:00	0	Leadformix	Henkel AG & Co. KGaA	12183
8881	06-30-2014 00:00:00	0	Services	Henkel AG & Co. KGaA	11899
8981	06-30-2014 00:00:00	0	Leadformix	Henkel AG & Co. KGaA	12183
8981	06-30-2014 00:00:00	0	Leadformix	Henkel AG & Co. KGaA	12183
8705	06-30-2014 00:00:00	0	Webcom	Cross Match Technologies	8209
8881	06-30-2014 00:00:00	0	Services	Cross Match Technologies	62170
8705	06-30-2014 00:00:00	0	Training	Cross Match Technologies	4950
8982	06-30-2014 00:00:00	0	Webcom	Cross Match Technologies	16417
8705	06-30-2014 00:00:00	0	Webcom	Cross Match Technologies	8209
8705	06-30-2014 00:00:00	0	iCentera	Cross Match Technologies	8209
8705	06-30-2014 00:00:00	0	Monaco	Cross Match Technologies	8209
8705	06-30-2014 00:00:00	0	Monaco	Cross Match Technologies	8209
8705	06-30-2014 00:00:00	0	LeadRocket	Cross Match Technologies	5472
8705	06-30-2014 00:00:00	0	Territory & Quota	Cross Match Technologies	3040
8705	06-30-2014 00:00:00	0	Rapid Intake	Cross Match Technologies	1361
8705	06-30-2014 00:00:00	0	Leadformix	Cross Match Technologies	1823
8705	06-30-2014 00:00:00	0	Monaco	Cross Match Technologies	912
8705	06-30-2014 00:00:00	0	Litmos	Cross Match Technologies	273
8705	06-30-2014 00:00:00	0	SalesSelector	Cross Match Technologies	76
8981	06-30-2014 00:00:00	0	Webcom	Cross Match Technologies	16417
8981	06-30-2014 00:00:00	0	iCentera	Cross Match Technologies	16417
8981	06-30-2014 00:00:00	0	Monaco	Cross Match Technologies	16417
8981	06-30-2014 00:00:00	0	Monaco	Cross Match Technologies	16417
8981	06-30-2014 00:00:00	0	LeadRocket	Cross Match Technologies	10945
8981	06-30-2014 00:00:00	0	Territory & Quota	Cross Match Technologies	6080
8981	06-30-2014 00:00:00	0	Leadformix	Cross Match Technologies	3646
8981	06-30-2014 00:00:00	0	Rapid Intake	Cross Match Technologies	2721
8981	06-30-2014 00:00:00	0	Monaco	Cross Match Technologies	1824
8981	06-30-2014 00:00:00	0	Litmos	Cross Match Technologies	545
8981	06-30-2014 00:00:00	0	Litmos	Cross Match Technologies	152
8981	06-30-2014 00:00:00	0	Training	Cross Match Technologies	9900
8982	06-30-2014 00:00:00	0	Webcom	Starrett Kinemetric Engineering Inc.	7795
8705	06-30-2014 00:00:00	0	Webcom	Starrett Kinemetric Engineering Inc.	390
9186	06-30-2014 00:00:00	0	Maintenance	"Safety-Kleen Systems, Inc."	3417
9182	06-30-2014 00:00:00	0	Maintenance	"Safety-Kleen Systems, Inc."	68345
9182	06-30-2014 00:00:00	0	Maintenance	Vodafone Hutchison Australia Pty Limited	24541
9186	06-30-2014 00:00:00	0	Maintenance	Vodafone Hutchison Australia Pty Limited	1227
8705	06-30-2014 00:00:00	0	Monaco	Health Care Service Corporation	400000
8705	06-30-2014 00:00:00	0	Monaco	Health Care Service Corporation	200000
8982	06-30-2014 00:00:00	0	Webcom	Careerone	23518
8705	06-30-2014 00:00:00	0	Webcom	Careerone	1176
8881	06-30-2014 00:00:00	0	Training	Natus Medical Inc.	4120
8982	06-30-2014 00:00:00	0	BPO	Telstra International Limited	432000
